level|flag|text
3|ok|Si Thu Swe May sakit na HIV sii Phoe Tar Lay. Dili siya nagahiyom. An usad na bagay na nakabulig sa iya kag nakahatag san kalipay an pagakita niya san mga madyik ni Phoe Sein's. Si Phoe Sein an iya idolo. Bisan gusto niya magkanam, dili niya ini ginahimo. Dili man siya nagahiyom. Habo niya makikanam maski kanin-o. Gusto lang niya magparakita san palabas ni Phoe Sein na madyik sa telebisyon. Mag-usad lang siya na nagakaon sa eskwelahan. Dili nagahiyom si Phoe Tar Lay. Nagalakat pauli hali sa eskwelahan, dili nakipag-istoryahan sa iya mga kaklase si Phoe Tar Lay. Dili siya nagahiyom. Basta an gusto niya an madyikero na si Phoe Sein. Madugay na panahon na dili masadya si Phoe Tar Lay. Nagtuna na siya magniwang kag magmasakit. Dili na siya nagasulod sa klase. Dili lang gihapon nagahiyom si Phoe Tar Lay. Napansin san mga amigo ni Phoe Tar Lay na sinda Su Su kag Ko Khant na mas lalo nagagrabe an iya sitwasyon kaya naghimo sinda san paagi para mabuligan si Phoe Tar Lay. Gindara ni Su Su kag Ku Khant si Doktor Mo Mo sa balay ninda Phoe Tar Lay. Naabutan ninda si Phoe Tar Lay na nagakita san palabas san madyikero na si Phoe Sein. An sabi ni Dr. Mo Mo, "Adaw, paborito mo gali an madyik ni Phoe Sein. Pag maayo ka na, iupod ta ikaw para magkita san iya palabas." Nalipay si Phoe Tar Lay kag nagsabat, "Matood? Gusto ko na magbaskog dayon!" "Kun gusto mo na magbaskog dayon," sabi ni Dr. Mo Mo, "kinahanglan na mag-inom ka pirmi san bulong mo." " Magpahuway ka sin maayo." "Magkaon ka san mga masustansya na pagkaon para pagbalik san imo kusog pwede ka na makikanam sa imo mga kaamigo." Pinamatian ni Phoe Tar Lay si Dr. Mo Mo. Dili nagdugay, nag-ayo na siya! Gindara siya ni Dr. Mo Mo sa palabas ni Phoe Sein. Ginaselebrar an Worlds AIDS Day sani na adlaw. Myentras nasa katung-anan san palabas, nag-udong kag nag-istorya si Phoe Sein. "Mga kaigmanghudan, gusto ko ipaabot sa iyo na igwa akon HIV. Ginasabi ko ini kay habo ko na magin iba ang pagkita niyo sa mga tawo na igwa sani na sakit. Kaya para sa mga igwa san HIV o AIDS, ayaw kamo pagkaalo. Maging matibay kamo, masadyaon, kag atamanan niyo an iyo sadiri kag an iba na tawo." Nangarat si Phoe Tar Lay. Sa kauna-unahan na pagkakataon naghiyom si Phoe Tar Lay. Nagkaigwa san tibay san boot si Phoe Tar Lay para palanggaon an iya sadiri kag maging masadya sa buhay. San sumunod na adlaw, nakikanam si Phoe Tar Lay sa iya mga amigo. Masadya sinda Su Su kag Ko Khant. Nakahiyom sinda tanan. Makaharadlok kag malipong na tema an HIV kag AIDS para sa kadamuan sa aton. An HIV ay usad na kagaw na pwedeng magin AIDS kun waran tama na pag-ataman kag pagbulong. An mga tawo na igwa sani na "chronic disease" ay pwede makabatyag san depresyon kag wara sin gana na magkaon, pareho ni Phoe Tar Lay. Kaya importante na makaaram kita manungod sani na HIV kag AIDS, kag kun papan-o kita makabulig kag makasuporta sa mga tawo na igwa sani na sakit. Magkonsulta sa mga propesyonal na healthcare na halapit sa iyo para sa iba pa na impormasyon. Mga Hunga 1. Nano kay dili nagahiyom c Phoe Tar Lay? 2. Nano an ginsabi ni Dr. Mo Mo kan Phoe Tar Lay na dapat niya himuon para mag-ayo an lawas? 3. Nano kay nakahiyom na si Phoe Tar Lay? 4. Nagkasakit ka na ba? Papan'o ka nagabulig sa imo amigo na may sakit?
3|ok|Ini si Miya. Ini si Ido. Ginapinturahan ni Paka an iya balay. Nangayo san bulig si Paka kay Miya kag Ido, "Pwede nyo mabutangan sa matahom na pinta an akon dingding?" Gusto maaraman ni Miya kag ni Ido kun nano an gusto ni Paka. "Basi pwede kamo makapinta san landscape o matatahom na kirit-on sa aton palibot." sabi ni Paka. Nag-hatag si Paka san unom na surudlan san pintura na an kulay kay: pula, kahel, dulaw, green, blue, kag purple. Gin-kuha ni Ido an kulay pula, kahel, kag dulaw na pintura. An green, blue, kag purple naman an gin-kuha ni Miya. Sa wala na parte san dingding an gin-una pinturahan ni Miya. Blue kag purple na kulay an una nya na ginamit. Nakapinta sya san matahom na langit na puno san dampog. "Ginapinta ko an langit na puno san dampog kag uran. Kay gusto ko an uran." sabi ni Miya. "Gusto mo an uran? Ako gusto ko an mainit na adlaw" Sabi naman ni Ido. Sa tuo na parte san dingding naman an gin-pinturahan ni Ido. Nag-pinta sya san matahom na langit na igwa san mainit na adlaw. Dulaw kag kahel an kulay na iya gin-gamit. Sabi ni Miya, "Gusto ko an uran kay kinahanglan ini san mga tanom para mag-tubo." Kaya naman nag-pinta sya san matahom na mga green na tanom. "Tama ka, kaya lang kinahanglan man pud sa tanom an adlaw para magsaringsing" Sabi man ni Ido. Kaya nag-pinta sya san matatahom na pula na burak. Nag-sulod na utro sa kwarto si Paka kag nagustohan nya an mga nakapanpinta. "Matiano man an pagatrabaho nyo sa usad na obra na magkaupod?" hunga ni Paka. "Ano..." sabi ni Miya kag ni Ido. Sabi ni Ido, "Gusto ni Miya an kulay green, blue, kag purple." "Kag gusto naman ni Ido an pula, kahel, kag dulaw na kulay!" Sabat man ni Miya. "Gusto ni Miya san uran! Pero para sa akon masyado inin basa!" Sabi ni Ido. "Kag gusto ni Ido san adlaw! Pero masyado inin mainit para sa akon!" An sabi pud ni Miya. "Dili kami san parehas na gusto kaya naman diri kami nakahimo san usad lang na ipipinta." Sabay na sabi ni Ido kag ni Miya. Sabat naman ni Paka, "Syempre dili gayud kamo magkaparehas. Amo ina an nauyonan ko sa iyo na duha!" "Magigin malaay an kalibutan kun an tanan puro-parehas lang. Kag ini na iyo gin-pinta magigin malaay kun usad la an kulay." Dagdag pa ni Paka. "Aram nyo ba kun nano an magigin kaluwasan pag-isagol nyo an pula, kahel, dulaw, green, blue, kag purple na kulay?" Hunga ni Paka. Napa-isip si Miya kag si Ido. "Kag aram nyo ba an mangyayare kun i-upod an adlaw kag uran?" Hunga ni Paka sa duha. "Balangaw!" Sabay na sabi ni Miya kag ni Ido. Nagpinta san matahom na balangaw si Paka. Parehas ini na nagustohan ni Miya kag ni Ido. Kag naintindihan ninda na sa inda pagkakaiba igwa sinda san pagkakaparehas maski papan-o. Paaram, Miya. Paaram, Ido. Paaram, Paka. ​An Ehesisyo san Paka Nagustohan mo o wara? Gusto mo ba an adlaw o an uran? Gusto mo ba an pula, kahel, dulaw, green, blue o purple? Gusto mo ba na adlaw o gab-i? Gusto mo ba an mainit o matugnaw? Mahilig ka mag-basa o mag-pinta? Hain an gusto mo, mag-dalagan o mag-kanta? Gusto mo ba an pagalangoy o an pag-saka san puno? Gusto mo mag-lakat o an magsakay san bisikleta? Gusto mo ba...? Ikumpara an imo mga sabat sa imo mga kaamigo. Tungkol sa Miya kag Ido. An Miya kag Ido kay nahimu sadton 2006sa Wulanyilli (Ghana), sa blackboard san usad na eskwelahan sani na bayan. Gin-buligan ninda an mga bata sani na lugar na makasurat kag makabasa. Gamit an luma na xerox machine nalabas an una na kopya san Miya kag Ido na libro. Yana an libro kay gina salin-salin na sa manlain-lain na istorya. Nagabulig sinda na maka-surat kag maka-basa an mga bata hain man sa kalibutan. Kaya pa man an istorya san kwento sige an padayun. An Miya kag Ido na libro kay makalilingaw kag madali la basahon. Mag-aram la san 200na istorya kag tunaan an pagabasa san mga libro. Para sa damo pa na impormasyon, bisitahon an: www.cat-and-dog.org
3|ok|Yana na adlaw, makadto sinda Sophy kag san iya iloy sa balay ni Tiya Chamnan para kuhaon an orig na gintuga san iya tiyaon. "Wow, kadamo san mga orig ni Tiya Chamnan! Kaguru-ganda!" sabi ni Sophy. "Tiya Sophy, pan-o ka nagkaigwa san damo na orig?" "Madali lang, baga ka lang an nagatanom!" sabat san iya Tiya. Naisip ni Sophy an usad na kahoy na nagapamunga an mga sanga san mga orig. Nagngirit si Sophy kag naghutik sa iya sadiri, "Maabot an adlaw, magkakaigwa man ako san mga orig pareho kan Tiya Chamnan." San pauli sa inda balay, ginhunga ni Sophy an iya iloy: "Mama, pan-o kita nagatanom?" Sabat san iya iloy, "Masayon lang anak. Kinahanglan mo lang maghanap san lugar na bastante an sirak san adlaw. Tapos, magbukad ka sa duta kag magtanom. Pagkatapos, sasaribohan kag bubutangan san abono, kag babantayan an inda pagtalubo. Amo na!" Dayon nagtuna si Sophy pagtanom. Tapos na! Ginhulat ni Sophy kun nano an mangyayari. "San-o ka man madako orig? Tama ba an akon pagsaribo kag pagbutang san abono?" hunga niya sa orig. "Sige, makuha ako san damo na tubig kag abono." Pagbalik ni Sophy, wara an orig sa iya gintanuman. "Hain ka orig?" "Oink! Oink!" Tapos, nabatian ni Sophy an iya iloy sa natad. "Nagaano ka didi?" hunga san iya iloy. Nagdalagan si Sophy kag nakita an orig na nagligid-ligid sa mga burak kag sa lapok. Gingukdan ni Sophy an orig kag nadakop ini. "Ayaw kahandal Mama, itatanom ko gihapon ini na orig para hatagan kita san damo pa na mga orig." "Dili tanom an mga hayop, anak! Dili magabunga san mga orig an pagtanom sani na orig. Imbes, tunaan naton sa pagpakaon sani. Amo ini an magapadako sa iya." "Katahum po talaga sani na dyutay na orig!" sabi ni Sophy. Sa yana, malipay si Sophy na igwa sya san maski usad na orig na aatamanon. May dako na suporta hali sa SMART.
3|ok|Sabi san amon maestra kinahanglan namon isurat kun nano an gusto namon pagdako. Hmm....nano ba gayod an gusto ko? "Hoy kitaa nyo! Igwa'n nagabaligya san sorbetes. Gusto ko magbaligya san sorbetes! Pwede ko libuton an patalibod kag magkaon san sorbetes entero adlaw. Riiing Riiing! Urulian na. Uy kita-a nyo. Sarakyan na nagaduhol san mga surat. Siguro maayo magin usad na kartero. Mapapasyaran ko an buong munisipyo. Adi na an iloy ko para magsugat sa akon. Kinahanglan ko magsakay sa tren para makaabot sa balay san akon lola. Tsug! Tsug! Tsug! Gusto ko magmaneho san usad na tren! Magapamasyar kami san akon tren sa mga harayo na syudad. Woohoo! Pakain kaya idto na eroplano? Pwede magkadto an mga piloto bisan diin. Sa taas san kadagatan kag mga kontinente ! Maayo sa pamatyag maglupad sa kalangitan. Yehey! Nakabaton ako san padara hali sa akon ama. Siguro pwede ako magin marine biologist parehas ni papa. Para pwede ako magbuso kag makikanam sa nga hayop sa idarom san dagat. Nano kaya an sulod sani na karton?" Wow! usad na rocket ! Ohhh... Nakaturog gali ako. Sa urhi aram ko na kun nano man gayud an ila ko. Gusto ko magi'n usad na astronaut! Gusto ko matalibod an kalawakan kag bisitahon an mga planeta kag mga bituon.
3|ok|An dagat nakapahiyom kan Maria. Kaya niya na masdan lang ini sa sulod san usad kaadalaw. Minsan blue, minsan green. Pero pirmi naga-inggat. Sa tanan pa, naga-enjoy si Maria bisan wara san nababati na ano pa man. Gusto man ni Biboy an dagat. Siya lang an nakabati kag nakaintindi san gina-isip ni Maria. An duha na magbarkada makadto sa pagtiriripon san pamilya ni Maria sa baruto. Ginbalbag ni Biboy an iya ikog sa baruto. Naglingo-lingo siya san iya ulo na bagan may sasabihon, "Adi na kita?'' "Halapit na Biboy!'' Gintukdo ni Maria an isla. Tikalakat na si Biboy sa dungguan na nagakisiw-kisiw san iya ikog. Dili siya nakapirmi sa sobra na kasadya. Gin-butang niya an iya kamot sa kamot ni Maria. Paagi san iya pagpasalamat. "Wara san anu pa man, Biboy. Parte ka na san akon pamilya. Matulin an dalagan san baruto pakadto sa isla. Nabatyagan ni Biboy na may gina-isip si Maria. Gin-dilapan niya an kamot ni Maria na bagan may sasabihon, "Nano an Problema?" "Maayos na makita utro an akon pamilya," sa isip ni Maria. Nagtighawos siya san kusog. " Pero kuntani naisip man ninda na kaya ko man magkanam san inda kanam bisan dili ko sinda nababati. Pero wara san nakadumdum. Wara san usad man na nakadumdum na kaya man ni Maria magkanam san inda mga kanam. Wara san usad man na nakadumdum…pwera kan Lisa. "Hello, Maria kumusta ka?" Sinyas san pinsan na si Lisa. "Kita-a nakaaram ako mag sign language pagkatapos san urhi na pagtiripon san atun pamilya. Nagdako an mata kag napa nga-nga si Maria. Gin-atubang niya si Biboy kag nag-isip. "Ginakaistorya niya ako?'' Oo, Oo!" Nagturutalibong kag nagkisiw-kisiw si Biboy san iya ikog. Napamusdot si Maria sin hinay-hinay. "Dili ko ikaw maintindihan," Gin-tistingan niya pagsabi kan Lisa gamit an iya kamot. Nagpahiyom si Maria kan Lisa. Gin-hawidan niya an kamot ni Maria kag nag-pakadto sa dako na puno. Nakakita sinda san maayo kag mahandong na pwesto kag nagtuna na pagkanam. Bisan iba-iba na sinyas an inda gina-gamit nagkakaintyindihan gihapon an kada usad. Taod-taod nag-intra na an iba pa ninda na mga pinsan. Nagustuhan san pinsan ni Maria an iya sarakyan. Sa sulod san usad kasemana, nagpabalik-balik sinda sa sapa. Gintukduan sinda ni Lisa magsinyas san inda paborito na istorya sa inda pag-urupod sa dagat. Matulin lang an adlaw basta naga-kasadya lang sinda sa kada usad, kag apiki na an oras san paghali. Bisan sinda naga-rungkoy, nagsarabot sinda na magpirinsan na mag adal san sign language bag-o an sunod ninda na pagtiripon. Gin-hambog ni Maria an iya mga pinsan. Dili sya makatuod na sinda tanan urupod sa pag-aram san sign language. An pinakamaayo sa tanan, nagkadto an kadausad para mag kita san paghali ni Maria kag Biboy Wonderful Words drua – a traditional double-hulled canoe created in Fiji talanoa – to chat, or to tell a story in the Fijian language Sign language is used by deaf people to communicate using gestures. These gestures include hand movements and facial expressions. There are more than 300sign languages in the world. Different sign languages are used in different countries and regions. About this Project Prejudicial stereotypes, discriminatory attitudes, and low expectations for children with disabilities create barriers to education and other opportunities for advancement. To address this challenge,
3|ok|Ako si Shyam, sampulong taon an edad ko. Maniwang-maniwang sana, alagad maisog ako! Bakong maugma ang mag-mata tanganing mag-eskwela. Tinutungka ako pag mabangon, garo mahuhulog baga. Pirong pa an mga mata ko dawa masepilyo na. Nadadangog ko pa si Amma nagluluto nin mga dosa.* An isip ko luway-luway nanggad nang naglalayog, Kadakulon na mga ideya an nag-aabot, nabibilog. *dosa - kakanon sa India, garo ini hotcake Pàno daw kun an liog ko makasampulong mas halaba? Sain daw ako, sa eskwelahan saka sa harong tigkabanga? Pàno kun an mga tabay ko garo mga kahoy an laba? An samong eskwelahan sa tuhod ko sana sanggâ! Papan-o kun mga makusog an akon mga braso? Sigurado an mga alsahon ni Amma sigurado mapapagaan! Pàno kun mayong abang tagas para sa sakong mga ngipon? Isipon mo na nanggad an gabos na pwede kong kakanón! Pàno nanggad kun bilug-bilog na marhay an tulak ko? An mga amigo ko sakuya mauruuntol, malurulukso! Pàno daw kun an talinga ko dakulaon, mahiwason? Madadangog ko an gabos, harani man o harayuon! Pàno daw — naisip ko, alagad si Amma nagkurahaw, "Mahuhuri ka na, Shyam! An isip mo sain napalikaw?" Nahiling ko ako, nakatindog, kapot pa nanggad an sepilyo. Napangirit na sana ako, naisip an banwaan kong sikreto.
3|ok|Isad san gab-i, may usad na babayi na naga-istar sa usad na lugar na dili harayo sa imo an napukaw san makusog na tunog na dili pamilyar sa iya. Nginarat sya san iya nakita an usad na iraga na nagahimo san balay sa pawang san iya kwarto. "Nano an ginahimo mo?" sabi san bata. "Dili ka didi pwede mag-istar. Panimalay ko ini!" dagdag pa niya na sabi. "Dili, balay mo ini. Mas dako an panimalay mo," sabat man san iraga. "Amo! Mas dako gali?" sabat na naman san bata. Kaya an ginhimo nya nagdalagan sya pakadto sa iya kusina na kun diin, nakasugat niya an iya miya na si Nat. "Ini ba na balay, panimalay ko?" hunga san bata. "Dili" sabat sa iya ni Nat. "Mas dako an imo panimalay." Makusog an hangin sadto na mga oras, grabe an kusog. pero mas pinirit nya maglabas sa iya tanuman para magsiyak sa mga puno san kahoy. "Ini ba na tanuman an akon panimalay?" "Dili, mas dako pa dida an imo panimalay." sabat sa iya san usad na kahoy. "Hala! kun amo nahahaga na ako kun sing-ano ina kadako." Sabi niya sa iya sadiri. Sa nyana na momento, naglugsad naman an bata na babayi pakadto sa lungsod. Nakita nya an mga salampati na nagasirong kay hadlok mabasa san uran. "Ini ba na lungsod an akon panimalay?" hunga nyana san bata. "Dili ini amo an imo panimalay, mas dako pa didi sa ginaasahan mo." surumaton sa iya san basa na salampati. Naglakat sya san harayo-rayo hasta na naabutan nya an mga karnero na nagakaraon san dinghot kag nagauwang an iba sa sobra na init san panahon. Sani na sitwasyon naghunga na naman an bata. "Ini ba na lugar an akon panimalay?" "Dili ini amo, mas dako kag halapad pa didi an panimalay na igwa ka." Sarabay na sabat sa iya san mga karnero. Nagpadayon sa paglumakaton an bata. Myentras sya naga isip-isip, naka-agi sya sa usad na kadlagan. Harayo pa man sya, bati na nya an huni san makaharadlok na mga namok na bagan pasabot na kakagaton gayud sya. "Himuon mo na panimalay an sadiri mo," siyak sa iya san usad na maisog na namok. "Ayaw na , salamat na lang," nakahiyom na sabat san bata na babayi. "Mas dako man ada dida an akon panimalay." Dili nya maintindihan an mga ginasabi sa iya san mga ginhunga nya. Kaya nagsakbat sya san bukid para hanapon an dako na panimalay na pirmi nya nababatian sa mga ginhunga nya. San nakasampong na sya san bukid, nakita nya an usad na maaluhon na salima-o na nagapasalipod sa mga snow. "Amo ba ini na bukid an akon panimalay?" hunga gihapon nya sa salima-o. "Dili, kay mas dako pa didi an panimalay mo." Hingaw-hingaw sa iya san salima-o. Kinapoy na sa paglakat ini na bata. Kaya an ginhimo nya, nagpahuway kag nag ingkod sa usad na bato sa disyerto na kun diin katakin nya an nagapahuway man na tiki. "Balay mo ba ini?" hunga nya sa tiki. "Dili, gusto ko lang maghanap san lugar na damo san tubig." Sabat sa iya san kapoy na tiki, kaya naghunga man sya sa babayi. "Hain man an panimalay mo?" "Dili ko aram, kag dli ako sigurado." Sabat sa iya san babayi. Tumalikod kag naglakat an tiki. "Hoy tiki! pakain ka na?" Hunga san bata na babayi. "Maski diin lang, dili ako tiki, hunyango ako!" sabat sa iya san hayop na kahuna nya tiki. Paghali nya sa disyerto, nagsakay sya sa baruto kag nagpakadto sya sa lawod na kun diin didto nya nakita an gutom na pating. "Maayo na aga pating." sabi san bata na babayi. "Maayo man na aga, maboot na bata." Sabat man san pating. "Amo ba ini na kadagatan an akon panimalay?" hunga naman nya. "Dili, kay mas dako pa sa kadagatan an panimalay na igwa ka." Dili nya maisip kag mahuna-huna an usad na bagay na mas dako pa sa kadagatan. Kaya an ginhimo nya nagdesisyon sya san harayo na... ...Paglakaton... ...Pabalik sa kun diin sya hali. Sa pagsulod pala nya sa iya kwarto, makikita sa iya mga mata an mundo kag pagkahaga. "Kun diin-diin na ako nakaabot pero dili ko gihapon mahanap an akon panimalay," sumat san bata sa iraga. "Tama, nahanap mo!" sabi san iraga sa iya. "Kay an tunay na panimalay dili lang ina an aton kwarto o an balay na igwa kita. Dili lang ina an bansa na kun hain ka. kundi mas dako pa, an panimalay mo an entiro kalibutan kag kinahanglan naton magin mabuot sa aton kapwa para maging matahom kag masadya an kalibutan na aton istaran. Nagtango-tango an bata na babayi na baga an pasabot na nahatagan sya san kapaw-an. ginpatay nya an ilaw kag sa dulom didto sya nag-isip, gin isip nya an kapakanan San iba kag pati an kaya nya mahimo na bulig para sa iba na may buhay. Aram na nya an hihimuon. Ikaw kaya mo na... Palanggaon mo an imo panimalay "Hi there! Our home is a beautiful place. But humans have to be kind to it so it stays that way. I'm sure you noticed during the little girl's journey some heavy rain and the weather getting hotter and snow melting and oceans becoming polluted. But there's still hope for our home. We just need to care for it better. It's not so hard. And you've already learned that loving your home is one of the most important things to do. For the benefit of everyone – you, me, the animals and that little girl who just fell asleep. Goodnight!"
3|ok|Usad kaadlaw naglakat-lakat an Rabbit. Sa paglakat-lakat niya nakakita siya san amo. "Ano ka?" Hunga san amo. "Rabbit ako", sabat san Rabbit. Nagtawa an amo sa sabat san Rabbit. "Bagan dili ka man Rabbit! Paghuna ko amo ka kay pareho kita san kulay, brown. Napaisip an Rabbit. Sa kadugayan, nakakita naman sya san Squirrel. "Masakat kita sa puno kag makanam," sabi san Squirrel. "Dili nagasakat san puno san Rabbit, sabi san Rabbit. Pero brown ka pareho san squirrel," nagtawa an squirrel. Nagpadayun sa paglakatun an rabbit. Sa kadugayan nagkita naman an rabbit kag iraga. Pareho lang sa iba an iraga. Dili siya nagatuod na an rabbit kay rabbit. "Pero an akun talinga kag an akun mga pa-a kay talinga kag pa-a san rabbit," sabi san rabbit. "Brown ka,"sabi san iraga. "Kaya iraga ka, ayaw na pagabuwa sa akun," Gintago san rabbit an iya pamayhun para dili makita san iraga an iya mga luha. Basi tama man gayud an iraga. Basi dili man gayud siya rabbit. San halapit na sa punta san dalan, nakita san rabbit an gurang na porcupine. Gurang na an porcupine kaya kinahanglan na niya na maggamit san tungkod para makalakat. Ginlapitan san rabbit an porcupine. "Tiyo Porcupine, kasin hinay mo an pagong." "Oo, rabbit," sabi san porcupine, "Gurang kag mahinay na ako." Gintawag mo ako na rabbit! pan-o mo naaraman na rabbit ako?" hunga san rabbit. "Bisan mahinay na ako, porcupine man gihapon ako," sabi san porcupine. "Kag bisan brown ka, rabbit ka man gihapon." Nagkalampag sa sobra na kalipay an rabit. Rabbit siya. Aram na niya ina dugay na. Mga Hunga: 1. Nanu kay gin tawahan san amo, squirrel kag iraga an rabbit? 2. Nanu kay nagtangis an rabbit? 3. Anu an sabi san porcupine? 4. Magsabi pa sin mga rabit na imo nakita.
3|ok|Sa taas san bundok, may usad na bayan - An dyutay na Kamayanan. Pero an mga nagaistar, bagan mga diyos Kasindako san dampog an inda mga kamot. Pag sinda nagpalakpak, nagadalugdog; Pag nagdikit an inda kamot, pati balyena ginaanod. Naga-istar sinda sa tuktok, pati sapat inda kaupod; Katurutawhay, waran hutik, waran ribok. Nagkamang paluwas san kuweba si CoVully; Baga an multo hali sa lubungan. An huyop niya'y korona na nagapantiok. Hinangos mauudot, kag madulum an patalibod. Nangarat kan CoVully an tanan; Naghimo san higante na pandemya! Nanlumsi an kadamuan kag nagkasarakit; Nawar-an san mga kamanghod, naghali san matulin! Nagtiripon an entero Kamayanan; Naghandal, nangudog, kag pinamalhas: "Nano an hihimoon naton? Makulong? Hasta kita maudot, magtago kag magsirong?" Nagtindog si Tandang Turo kag nagkanta; Kanta na pampaturog san iloy sa inda mga bata. "Magmata kita; magkiay-kiay, magtalibod, ilaan an hangin; Aton dumdumon, kina-adman san Kamayanang ginpamana sa aton." An hurutikan kag tararawa, nagin harakhakan! Sabi, nabubuang na siguro sa kagurangan. Naglumpat kag nagpurbar an bata na si Kingan. "Sa hiwag san mga kamot, virus pwede pyirdihon!" Nag-abot si CoVully, an salot, Mabubuhay kaya sinda? Gin-atubang siya ni Kinggan na makusog an isip kag buot; Nagsayaw, nagkanta, si CoVully nanluya. Sayaw san palad kag kamot; Kakanam na sabon kag tubig. Hugasan, lugudan Ayaw pagtiaw-tiaw An sakit ibitaran, virus pyerdihon; Sayaw san palad kag kamot. Nauy-og, nangudog si CoVully; Mga korona'y naudong, naminhud kag natunaw. Tuod na kapangyarihan nag lutaw; Mga malinis na kamot an mangingibabaw. Nagsudip kag nag-intra sa hiwag san duyan san makamangno; Gin wasiwas, ururupod an mga kamot san lungsod. "Adi sa aton an yabi para sa kalamidad manggana." Myentras napyerde kag nawara si CoVully. Sa taas san bukid may isad na baryo- Ang baryo san Kamayanan Nabuhay na bagan mga bathala; Paagi san aton malilinis na kamot, Kalaban paga pyerdihon kag aton palabawon an pagka-muot. WAKAS
3|ok|Si Satya dili nakaudong. Nagadalagan kag naga para lukso kag nagatalibod kag nagpara ligid ... ... kag nahulog! "Pumuyo ka anay kadali lang!" sabi san iya Ama. "Pag nasakitan ka, ayaw pag apiki sakon na nagatangis," sabi san iya Ate. "Ayaw man panbuak san bisan nano na gamit!" sabi ni Lola. "Nakadisturbo ka sa klase," sabi san iya maestra. Pero nano an himuon ni Satya kun an iya kamot kag tiil permi naga sayaw? Yana kay Dominggo. Paborito ini ni Satya na adlaw an adlaw kun hain nagapakadto siya sa uma kun diin ga trabaho an iya Iloy. Kaharayo-rayo san lakaton, tuna sa sekreto na pasagka kag paubos na agihan, halapad na kabukidan kag mapuyo na anod san sapa. Si Satya nagluko san parehas sa usa. "An lapok kay mayumok. Paghimat daw sabi san iya Iloy. Nagkamang sya kaparehas san ulod kag sawa. "Paghimat sa mga tunok!" sabi san iya iloy. Nagbitay bitay sya parehas san damang kag naglukso siya parehas san amu. "Wheeeeeee!" "Gamita an mabaskog na sanga, akon dyutay na amu," sabi san iya iloy. Nagbugsay siya gamit an iya kamot parehas san pato kag nag langoy-langoy parehas san paka. "Da ka lang sa hamabaw ha?" sabi san iya iloy. Nagsakbat sya parehas san tiki kag naglukso parehas san kanding. "Madalus-ay ka!" sabi san iya iloy. Ginbuka nya an iya mga kamot parehas san paku kag iya gintestingan paglupad paharayo. Inisip nya an iya sadiri na bagan nagalutaw sya sa taas kag maglupad kaparehas san daragko na sapat. Pag gab'i na kun nagapalubog an adlaw kag naga tuna na pag tunog an mga kuliglig ibig sabihon, oras na para mag uli. Kapoy na nagsakay si Satya sa likod san iya iloy. Nagbalik na sinda pauli kag naagihan naman ninda an pasagka kag paubos na agihan, kabukidan, kakahuyan san sapa. Sa balay ginkita ninda Pang, Ate kag Lola si Satya kitaa si Satya mus-ingon kag malapok kag bigla sinda nagtararawa. Kinarigo siya san iya Lola, ginlutoan naman sya san panigab'i san iya Papang. Kag ginkwentohan naman sya san iya Ate san iya mga paborito na kwento hangtod sa makakaturog sya. Saiya damgo, si Satya naga dalagan, nagalukso, nagaturotalibod kag nagaligid ... ... kag nag lupad sya paharayo! Pan'o sinda nagahiwag? Kaparehas san Satya hiwag! Aram nyo ba an mga hayop, sapat kag mga insekto nagahiwag man pero iba-iba an paraan kag iba-iba man na rason? Kaparehas sa aton, nagahiwag kita para maghanap san manamit na pagkaon, maayo na balay, kag mapinalanggaon na pamilya. An iba man na mga hayop nagaiwas para di sinda kaunon san iba na hayop. Hanapon naton an iba pa na nilalang kun pan'o sinda maghiwag! Kitaa an mga dolphins sikat kun pan'o sinda maglukso sa tubig, ikaw kaya mo maglukso? An mga cheetahs pinakamatulin na hayop sa duta. Nakadalagan sinda san matulin lalo na sa pagdakop. Ikaw matulin ka? An mga alimango nakalakat san patagilid. Nakalakat kaman patagilid? An mga duron nakalukso san pataas, lalo na kun nagaiwas para kaunon san iba na hayop. Ikaw nakalukso kaman san taas? An snails nakakamang san sobran na hinay. Nakakamang kaman san mahinay?
